SampleID	ForwardFastqFile	ReverseFastqFile	TreatmentGroup	Description	Reads	Species
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	28001	72.6082326933486
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	13001	66.3284011928412
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	2001	39.7810436579381
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	14001	67.1069724959174
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	35001	73.8392794049849
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	12001	65.4453050627334
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	24001	71.6320699206142
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	23001	71.3414399114472
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	25001	71.9018675360848
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	26001	72.1532006042633
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	36001	73.9816809307245
SRR12823369	SRR12823369_1.fastq.gz	SRR12823369_2.fastq.gz	USA	SRR12823369	22001	71.0271867536154
			USA	SRR12823369		
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	35001	228.565559350901
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	36001	229.218241317824
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	5001	143.6374383556
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	6001	153.423584718041
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	7001	161.696847681974
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	32001	226.346485061032
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	9001	174.935260459873
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	10001	180.315415496697
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	33001	227.132923853383
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	8001	168.788072237754
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	4001	131.855790191685
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	72001	238.70883769256
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	76663	239
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	34001	227.871484507492
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	75001	238.907490945056
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	76001	238.964556076438
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	1001	72.6473102925748
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	2001	98.665608075871
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	3001	117.319485846707
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	1	1.00000000000013
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	44001	233.244279350839
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	45001	233.627497700971
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	46001	233.989272372749
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	43001	232.838258858178
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	48001	234.653445977327
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	49001	234.95810742874
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	11001	185.06342503754
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	47001	234.330864452102
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	39001	230.955025905016
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	40001	231.468136350375
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	41001	231.951833875757
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	42001	232.407971092463
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	16001	202.318304602008
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	17001	204.862101958327
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	18001	207.189824628152
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	19001	209.326538409778
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	20001	211.293439293035
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	21001	213.108586384848
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	22001	214.78747607196
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	50001	235.245864476649
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	51001	235.517664073499
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	12001	189.284041915462
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	13001	193.059876266365
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	14001	196.456931942829
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	15001	199.52855365371
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	29001	223.660642094913
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	30001	224.614672480844
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	31001	225.508438415107
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	73001	238.77985643963
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	74001	238.845997575881
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	59001	237.212479718619
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	60001	237.374303300601
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	61001	237.526855630941
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	37001	229.832356688383
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	38001	230.41049343786
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	25001	219.132011910594
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	52001	235.774389965282
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	53001	236.01686768656
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	54001	236.245869096276
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	55001	236.462116503708
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	56001	236.666286428556
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	57001	236.859013033338
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	58001	237.0408912626
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	24001	217.788281550344
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	63001	237.805977876594
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	26001	220.383634830527
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	23001	216.343495234366
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	28001	222.64130699374
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	69001	238.464044825864
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	70001	238.551191386706
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	27001	221.551058962671
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	65001	238.05325061802
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	62001	237.670601289796
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	68001	238.370980702176
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	71001	238.63270034686
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	67001	238.271704003762
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	64001	237.933397915259
SRR12823370	SRR12823370_1.fastq.gz	SRR12823370_2.fastq.gz	USA	SRR12823370	66001	238.16590352105
			USA	SRR12823370		
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	36001	164.204145211704
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	38001	164.577404182359
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	10001	144.887976136671
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	37001	164.396745951527
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	12001	149.110096697408
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	14001	152.279783306028
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	11001	147.15692146873
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	3001	109.676889628878
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	13001	150.80303457727
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	9001	142.232381025277
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	22001	159.43430676909
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	23001	159.978880254837
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	8001	139.098275506548
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	35001	163.998739978512
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	26001	161.353074890138
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	15001	153.575645326938
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	24001	160.476647883367
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	4001	118.5080182003
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	5001	125.365524491298
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	6001	130.86487671748
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	16001	154.719167720564
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	20001	158.177472142323
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	21001	158.836408060826
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	34001	163.779542763456
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	1	0.999999999999908
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	1001	78.157071736198
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	25001	160.933142018204
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	40626	165
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	18001	156.638084773122
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	7001	135.364191347835
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	2001	97.5726247780038
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	33001	163.545424919529
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	17001	155.733616357889
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	29001	162.431017342952
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	32001	163.295097240831
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	39001	164.746868835605
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	31001	163.027086156366
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	40001	164.905785487928
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	19001	157.448339487473
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	30001	162.739704711129
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	27001	161.740474719419
SRR12823371	SRR12823371_1.fastq.gz	SRR12823371_2.fastq.gz	USA	SRR12823371	28001	162.098797233252
			USA	SRR12823371		
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	34001	164.412759388401
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	36001	165.146830212044
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	33001	164.001378599223
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	5001	100.592194590828
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	6001	108.506450050889
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	7001	115.218449971464
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	32001	163.556791341812
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	9001	125.955726784294
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	10001	130.294495856154
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	44001	167.193862354349
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	8001	120.975309318147
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	4001	91.1123560767388
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	31001	163.075854409454
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	48001	167.835347017647
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	45001	167.373657252603
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	35001	164.793740139937
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	47001	167.693682264589
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	1001	43.971266304525
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	2001	64.6109231895807
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	3001	79.4812620367399
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	1	1.00000000000002
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	43001	166.999782724961
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	18001	151.053129917929
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	19001	152.580122392622
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	42001	166.790476525899
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	21001	155.213114990557
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	22001	156.350642089385
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	11001	134.096387850084
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	46001	167.540011688077
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	38001	165.778090838026
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	39001	166.060079817091
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	40001	166.321862797643
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	41001	166.56489347288
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	16001	147.479105941422
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	17001	149.360467243258
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	13001	140.406549512247
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	49001	167.965613833348
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	20001	153.961142443567
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	12001	137.444651669541
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	30001	162.555041583536
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	14001	143.037143537314
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	49280	168
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	29001	161.990389658595
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	37001	165.474276076161
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	25001	159.194971900919
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	15001	145.381988502037
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	23001	157.386369173572
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	28001	161.377435281613
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	24001	158.331285440483
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	26001	159.985807435315
SRR12823372	SRR12823372_1.fastq.gz	SRR12823372_2.fastq.gz	USA	SRR12823372	27001	160.711140861779
			USA	SRR12823372		
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	12001	147.161889257938
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	8001	133.684917540362
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	5001	116.012669720775
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	11001	144.482952180291
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	9001	137.836991388679
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	19001	158.684303414749
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	10001	141.401457310848
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	14001	151.552007902716
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	22001	161.284752974745
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	4001	107.407884217171
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	6001	123.006606596858
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	7001	128.805561016382
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	1001	60.5031103152593
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	18001	157.586231810135
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	23001	161.963013835178
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	20001	159.65726999669
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	21001	160.519849580174
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	15001	153.354711569467
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	16001	154.943302808663
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	13001	149.501408977788
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	25001	163.096937702947
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	30125	165
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	26001	163.568506416572
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	2001	82.0193053664338
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	3001	96.5106102064015
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	1	0.999999999999888
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	17001	156.345920792816
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	27001	163.985598873187
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	24001	162.564259635483
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	29001	164.67959167383
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	30001	164.966817072361
SRR12823373	SRR12823373_1.fastq.gz	SRR12823373_2.fastq.gz	Mexico	SRR12823373	28001	164.354164369757
			Mexico	SRR12823373		
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	31001	251.045843823249
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	32001	251.337061765438
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	6001	196.505424736225
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	34001	251.828956402864
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	35001	252.035473319652
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	30001	250.719913771943
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	10001	221.627549593808
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	7001	204.631691111217
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	8001	211.329920953697
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	33001	251.597067557377
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	5001	186.490291076797
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	19001	243.15828961319
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	20001	244.313460601164
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	4001	173.881445536356
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	9001	216.918684918543
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	23001	247.050774396505
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	11001	225.627282559173
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	21001	245.336345805526
SRR12823374	SRR12823374_1.fastq.gz	SRR12823374_2.fastq.gz	USA	SRR12823374	1	0.999999999999929
